Tenor,spread_1m_2m,spread_1m_3m,spread_7m_8m,spread_8m_9m,spread_9m_10m,spread_10m_11m,spread_11m_1y,spread_1y_14m,fly_1m_2m_3m,fly_2m_3m_4m,fly_3m_4m_5m,fly_4m_5m_6m,fly_5m_6m_7m,fly_6m_7m_8m,fly_7m_8m_9m,fly_8m_9m_10m,fly_9m_10m_11m,fly_10m_11m_1y,fly_11m_1y_14m,fly_14m_2y_3y
2014-02-21,10.4000000000001,17.34000000000009,4.470000000000063,4.030000000000022,3.229999999999933,6.300000000000061,6.949999999999967,13.34999999999997,-3.460000000000107,-1.650000000000063,1.330000000000098,-1.899999999999835,-1.340000000000074,1.089999999999947,-0.4400000000000404,-0.8000000000002672,3.070000000000306,0.6499999999999062,6.400000000000006,-16.92000000000036
2014-02-24,10.04999999999985,16.31,4.220000000000113,3.65000000000002,2.929999999999922,6.300000000000061,6.71999999999997,13.07999999999989,-3.789999999999694,-1.040000000000418,1.480000000000103,-2.060000000000173,-1.320000000000121,0.9000000000000341,-0.5700000000000927,-0.7200000000000983,3.370000000000317,0.420000000000087,6.359999999999744,-16.49999999999991
2014-02-25,9.580000000000055,15.06000000000007,4.199999999999982,3.609999999999935,2.890000000000015,6.530000000000058,6.669999999999909,13.14000000000011,-4.100000000000037,-0.3000000000003666,0.2600000000001046,-1.800000000000068,-1.030000000000086,1.590000000000202,-0.590000000000046,-0.7199999999997431,3.640000000000043,0.1399999999996737,6.470000000000198,-16.30000000000003
2014-02-26,10.28000000000002,15.08000000000003,3.930000000000078,3.249999999999886,2.59999999999998,6.380000000000052,6.269999999999953,12.87000000000003,-5.480000000000018,-0.4500000000000171,1.43000000000022,-1.909999999999812,-1.089999999999947,1.150000000000162,-0.6800000000001916,-0.6499999999999062,3.780000000000072,-0.1100000000000989,6.60000000000025,-17.70000000000032
2014-02-27,7.479999999999976,11.58999999999999,3.999999999999915,3.210000000000157,2.569999999999872,7.290000000000063,6.910000000000061,13.56000000000002,-3.369999999999962,2.18999999999987,-0.6199999999999761,-1.879999999999882,-1.07999999999997,1.279999999999859,-0.7899999999999352,-0.6400000000002848,4.720000000000368,-0.3799999999998249,6.650000000000134,-22.25000000000001
2014-02-28,8.469999999999978,13.55000000000004,5.690000000000062,4.439999999999955,3.570000000000029,9.079999999999977,8.220000000000027,16.71999999999993,-3.389999999999915,1.419999999999888,0.3499999999998948,-2.260000000000062,-1.300000000000168,2.400000000000091,-1.249999999999929,-0.870000000000104,5.509999999999948,-0.8599999999997721,8.49999999999973,-30.94999999999999
2014-03-05,8.60000000000003,13.31000000000007,5.219999999999914,4.080000000000084,3.270000000000017,8.590000000000053,7.469999999999999,17.0399999999999,-3.889999999999816,1.419999999999888,0.590000000000046,-2.209999999999823,-1.130000000000209,1.839999999999975,-1.13999999999983,-0.8099999999998886,5.320000000000036,-1.120000000000232,9.570000000000078,-31.70000000000037
2014-03-06,8.490000000000109,13.67000000000012,4.760000000000097,3.720000000000034,2.989999999999959,8.840000000000003,7.409999999999961,17.18000000000011,-3.310000000000102,2.649999999999864,-0.8199999999998653,-2.319999999999922,-1.070000000000348,1.140000000000185,-1.040000000000063,-0.730000000000075,5.849999999999866,-1.43000000000022,9.770000000000323,-30.49999999999962
2014-03-07,8.870000000000111,14.35000000000013,5.100000000000016,3.989999999999938,3.560000000000052,9.560000000000102,8.01999999999996,19.55999999999989,-3.390000000000271,2.799999999999869,-0.1999999999998892,-2.660000000000196,-1.170000000000115,0.8500000000001506,-1.1099999999999,-0.4300000000000637,5.999999999999872,-1.540000000000319,11.54000000000011,-39.24000000000021
2014-03-10,7.379999999999853,12.93999999999986,5.439999999999934,4.240000000000066,4.169999999999874,10.06999999999998,8.46,20.26000000000003,-1.819999999999666,4.540000000000077,-1.770000000000138,-2.749999999999986,-0.5399999999998073,0.3999999999997783,-1.19999999999969,-0.07000000000019213,5.900000000000105,-1.6099999999998,11.80000000000021,-40.72000000000031
2014-03-11,7.370000000000054,12.80999999999999,4.989999999999917,3.889999999999993,4.180000000000028,9.21000000000003,7.729999999999926,19.56000000000007,-1.930000000000121,3.01000000000009,-1.069999999999993,-2.430000000000021,-0.7500000000000284,0.7899999999999352,-1.099999999999923,0.2900000000000347,5.030000000000001,-1.480000000000103,11.83000000000014,-39.02999999999963
2014-03-12,7.499999999999929,12.85999999999987,5.120000000000147,3.989999999999938,4.50999999999997,8.750000000000036,7.32999999999997,18.06000000000001,-2.139999999999986,1.87000000000026,-0.5599999999997607,-2.200000000000202,-0.3499999999998948,1.000000000000156,-1.130000000000209,0.5199999999998539,4.240000000000066,-1.419999999999888,10.72999999999986,-31.47999999999982
2014-03-13,7.349999999999923,13.34,5.800000000000161,4.5399999999999,5.410000000000004,9.640000000000093,8.079999999999998,17.65999999999988,-1.360000000000028,1.970000000000027,-0.6699999999998596,-2.420000000000044,-0.1000000000001222,1.030000000000086,-1.260000000000261,0.870000000000104,4.230000000000089,-1.559999999999917,9.5799999999997,-32.41000000000014
2014-03-14,7.439999999999891,13.91999999999989,5.739999999999945,4.490000000000016,5.899999999999928,10.13000000000002,8.500000000000085,18.24999999999992,-0.9599999999998943,1.390000000000313,-1.290000000000191,-2.169999999999916,0.2900000000000347,1.040000000000063,-1.249999999999929,1.409999999999911,4.230000000000089,-1.629999999999754,9.750000000000014,-38.71000000000002
2014-03-17,6.280000000000108,11.73999999999999,5.669999999999931,4.429999999999978,5.80999999999996,8.910000000000018,7.479999999999976,20.24000000000008,-0.8200000000002206,2.560000000000073,-1.210000000000022,-2.250000000000085,0.3799999999998249,0.7299999999997198,-1.239999999999952,1.379999999999981,3.100000000000236,-1.429999999999865,12.7600000000001,-30.11000000000017
2014-03-18,5.61999999999987,11.18999999999986,5.78000000000003,4.519999999999946,6.560000000000166,9.779999999999944,8.199999999999896,20.2300000000001,-0.04999999999988347,2.670000000000172,-1.569999999999894,-2.209999999999823,0.7099999999997664,0.6099999999999994,-1.260000000000261,2.040000000000219,3.219999999999956,-1.580000000000226,12.03000000000003,-32.70999999999979
2014-03-19,5.570000000000164,11.81000000000001,7.140000000000057,5.579999999999963,7.059999999999889,8.950000000000102,7.509999999999906,22.63999999999999,0.6699999999995043,2.960000000000207,-1.989999999999981,-2.370000000000161,1.539999999999964,0.7600000000000051,-1.559999999999917,1.479999999999748,1.890000000000214,-1.440000000000197,15.13000000000027,-39.5500000000002
2014-03-20,5.380000000000074,12.40000000000006,6.709999999999994,5.240000000000045,7.559999999999967,9.609999999999985,8.070000000000022,24.2799999999999,1.640000000000086,2.479999999999905,-2.439999999999642,-2.329999999999899,1.590000000000202,0.3899999999998016,-1.470000000000127,2.319999999999922,2.050000000000196,-1.539999999999964,16.20999999999988,-45.01999999999988
2014-03-21,6.320000000000014,13.15999999999988,5.930000000000035,4.620000000000068,7.129999999999903,9.529999999999994,7.99000000000003,21.49999999999999,0.5199999999998539,2.090000000000458,-2.51000000000019,-2.120000000000033,1.559999999999917,0.06999999999983686,-1.309999999999789,2.509999999999835,2.400000000000091,-1.539999999999964,13.50999999999978,-37.26999999999983
2014-03-24,5.100000000000016,10.44,5.17000000000003,4.030000000000022,7.489999999999952,9.079999999999977,7.629999999999981,20.92000000000009,0.2400000000001512,2.590000000000003,-2.299999999999969,-1.859999999999928,1.54999999999994,-0.1500000000000057,-1.13999999999983,3.459999999999752,1.590000000000202,-1.450000000000173,13.29000000000029,-37.88000000000018
2014-03-25,2.780000000000094,6.569999999999965,5.100000000000016,3.979999999999961,7.540000000000013,8.649999999999913,7.249999999999979,19.08000000000012,1.009999999999778,3.910000000000124,-2.349999999999852,-1.770000000000493,1.850000000000307,-0.3300000000002967,-1.119999999999877,3.559999999999874,1.1099999999999,-1.399999999999935,11.83000000000014,-33.5799999999999
2014-03-26,4.100000000000037,8.13000000000006,5.540000000000056,4.330000000000034,8.209999999999873,8.929999999999971,7.49000000000013,18.60999999999997,-0.07000000000019213,3.190000000000026,-2.45000000000033,-1.57999999999987,2.810000000000201,-0.4599999999999937,-1.210000000000022,3.879999999999839,0.7200000000000983,-1.439999999999841,11.11999999999966,-30.33000000000001
2014-03-27,3.109999999999857,8.099999999999952,4.320000000000057,3.359999999999985,8.419999999999916,9.030000000000094,7.569999999999943,16.70999999999996,1.880000000000237,2.65999999999984,-2.839999999999776,-1.600000000000179,1.780000000000115,-0.6699999999998596,-0.9599999999998943,5.059999999999931,0.6100000000003547,-1.46000000000015,9.140000000000015,-32.95999999999992
2014-03-28,1.559999999999917,4.499999999999993,5.240000000000045,4.100000000000037,9.379999999999988,9.469999999999956,7.959999999999923,20.2,1.380000000000337,4.850000000000065,-3.089999999999904,-1.560000000000272,3.049999999999997,-0.9499999999999176,-1.140000000000185,5.279999999999774,0.08999999999979025,-1.510000000000034,12.24000000000025,-37.49000000000038
2014-03-31,2.999999999999936,6.459999999999866,5.17000000000003,4.039999999999999,9.53999999999997,9.220000000000006,7.74000000000008,20.63000000000006,0.4599999999999937,3.680000000000305,-2.840000000000131,-1.419999999999888,3.460000000000107,-1.16999999999976,-1.129999999999853,5.499999999999972,-0.3199999999999648,-1.479999999999748,12.8899999999998,-36.6299999999999
2014-04-01,0.9999999999999787,2.779999999999916,5.430000000000135,4.239999999999888,9.1800000000001,8.449999999999847,7.089999999999996,21.84000000000008,0.7799999999999585,3.300000000000125,1.409999999999911,-2.149999999999963,2.62999999999991,-1.539999999999608,-1.190000000000069,4.940000000000211,-0.7300000000004303,-1.360000000000028,14.75000000000009,-37.86999999999985
2014-04-02,1.159999999999961,3.749999999999964,4.570000000000007,3.560000000000052,9.769999999999968,8.720000000000105,7.309999999999839,21.56000000000002,1.43000000000022,2.809999999999846,0.3799999999998249,-1.910000000000167,2.199999999999847,-1.500000000000057,-1.010000000000133,6.209999999999738,-1.049999999999685,-1.410000000000267,14.25000000000018,-39.06999999999989
2014-04-03,-0.08999999999996788,-2.059999999999995,4.50999999999997,3.519999999999968,9.689999999999976,8.300000000000018,7.259999999999955,21.77000000000007,-1.880000000000237,6.310000000000215,0.2000000000002444,-1.300000000000168,2.750000000000341,-1.480000000000103,-0.9900000000001796,6.170000000000186,-1.389999999999958,-1.040000000000063,14.51000000000029,-33.83000000000003
2014-04-04,1.169999999999938,5.829999999999913,3.379999999999939,2.630000000000088,10.1799999999999,8.399999999999963,7.540000000000013,20.19000000000002,3.490000000000038,-1.729999999999876,0.3999999999997783,-0.7699999999999818,1.920000000000144,-1.100000000000279,-0.7500000000000284,7.549999999999812,-1.780000000000115,-0.8600000000001273,12.65000000000001,-34.71000000000011
2014-04-07,1.850000000000129,5.520000000000103,3.180000000000049,2.909999999999968,10.08999999999993,8.319999999999972,7.730000000000103,20.04999999999999,1.820000000000022,-1.52000000000001,1.389999999999958,-0.7400000000000517,1.43000000000022,-1.05000000000004,-0.2700000000000813,7.179999999999964,-1.770000000000138,-0.5899999999996908,12.31999999999971,-34.34999999999988
2014-04-08,2.280000000000015,6.579999999999941,2.989999999999959,3.149999999999942,9.609999999999985,7.910000000000039,7.530000000000037,18.4899999999999,2.019999999999911,-1.699999999999946,1.130000000000209,-0.730000000000075,0.9700000000002262,-0.9800000000002029,0.1599999999999824,6.459999999999866,-1.699999999999946,-0.3799999999998249,10.95999999999968,-31.65999999999976
2014-04-09,2.660000000000018,7.499999999999929,3.540000000000099,3.989999999999938,9.919999999999973,8.169999999999966,8.10000000000013,19.76999999999993,2.179999999999893,-1.330000000000098,0.1500000000000057,-0.3599999999998715,1.399999999999579,-1.159999999999783,0.4500000000000171,5.930000000000035,-1.749999999999829,-0.06999999999983686,11.6699999999998,-39.29999999999971
2014-04-10,2.749999999999986,6.799999999999962,2.909999999999968,4.069999999999929,10.21000000000001,8.43000000000007,8.370000000000033,18.92999999999994,1.299999999999812,-1.060000000000016,-0.4300000000000637,0.06999999999983686,1.239999999999952,-0.9600000000002495,1.159999999999783,6.139999999999901,-1.780000000000115,-0.06000000000021544,10.5599999999999,-33.61000000000018
2014-04-11,2.959999999999852,7.08000000000002,3.160000000000096,4.659999999999975,10.12000000000004,8.349999999999902,8.789999999999942,20.2,1.160000000000494,-0.9199999999999875,-0.2000000000002444,0.140000000000029,1.060000000000016,-1.040000000000063,1.499999999999702,5.460000000000065,-1.770000000000138,0.4400000000000404,11.41000000000005,-39.94
2014-04-14,4.150000000000098,9.580000000000055,2.829999999999977,5.150000000000077,10.80000000000005,8.910000000000018,9.639999999999915,21.43999999999995,1.279999999999859,-1.769999999999783,-0.9599999999998943,-0.2300000000001745,1.290000000000191,-0.9299999999999642,2.320000000000277,5.649999999999977,-1.890000000000214,0.7299999999997198,11.79999999999986,-42.4000000000003
2014-04-15,3.599999999999959,8.220000000000027,2.930000000000099,5.379999999999896,9.940000000000104,8.18999999999992,9.619999999999962,21.64000000000001,1.02000000000011,-1.260000000000261,-0.9599999999998943,0.6699999999998596,0.8300000000001972,-0.969999999999871,2.449999999999974,4.560000000000386,-1.750000000000185,1.43000000000022,12.02000000000005,-42.10000000000029
2014-04-16,3.849999999999909,8.689999999999998,2.749999999999986,5.720000000000169,9.849999999999959,8.109999999999928,9.759999999999991,21.14000000000011,0.9900000000001796,-1.530000000000342,-0.9599999999998943,0.7399999999996965,0.5700000000000927,-0.9100000000000108,2.970000000000184,4.129999999999967,-1.739999999999853,1.650000000000063,11.38000000000012,-37.86999999999985
2014-04-17,3.20999999999998,5.659999999999954,2.439999999999998,5.620000000000047,9.009999999999962,7.420000000000115,9.299999999999997,19.63999999999988,-0.7600000000000051,0.1000000000001222,-0.2600000000001046,0.6799999999998363,0.2799999999997027,-0.8099999999998886,3.180000000000049,3.389999999999915,-1.589999999999847,1.879999999999882,10.3399999999997,-35.09000000000029
2014-04-18,3.20999999999998,5.659999999999954,2.439999999999998,5.620000000000047,9.009999999999962,7.420000000000115,9.299999999999997,19.63999999999988,-0.7600000000000051,0.1000000000001222,-0.2600000000001046,0.6799999999998363,0.2799999999997027,-0.8099999999998886,3.180000000000049,3.389999999999915,-1.589999999999847,1.879999999999882,10.3399999999997,-35.87000000000025
2014-04-22,3.310000000000102,6.310000000000038,2.400000000000091,6.099999999999994,9.109999999999907,7.500000000000107,9.579999999999878,19.51000000000001,-0.3100000000003433,-0.5599999999997607,-0.6499999999999062,1.129999999999853,0.2900000000000347,-0.8099999999998886,3.699999999999903,3.01000000000009,-1.6099999999998,2.079999999999771,9.92999999999995,-38.44999999999992
2014-04-23,3.779999999999895,6.429999999999936,1.839999999999975,5.940000000000012,8.469999999999978,6.980000000000075,9.629999999999939,19.36999999999998,-1.129999999999853,-0.3299999999999415,-0.5700000000004479,0.7200000000004536,-0.009999999999976694,-0.6199999999999761,4.100000000000037,2.529999999999788,-1.489999999999725,2.649999999999864,9.740000000000038,-32.78999999999996
2014-04-24,2.710000000000079,5.910000000000082,2.079999999999949,6.760000000000055,8.939999999999948,7.370000000000054,9.329999999999927,17.56000000000011,0.4899999999999238,-1.600000000000179,-0.7400000000000517,1.770000000000138,0.1300000000000523,-0.6799999999998363,4.680000000000106,2.179999999999893,-1.569999999999894,1.959999999999695,8.23000000000036,-38.9800000000001
2014-04-25,3.829999999999956,7.249999999999979,2.309999999999945,7.099999999999973,8.670000000000044,7.150000000000034,9.95999999999988,17.44000000000003,-0.4100000000001103,-1.439999999999841,-0.7200000000000983,1.399999999999935,0.4100000000001103,-0.7600000000000051,4.790000000000205,1.570000000000249,-1.52000000000001,2.809999999999846,7.480000000000331,-36.06000000000016
2014-04-28,3.589999999999982,7.060000000000066,2.010000000000112,7.679999999999865,8.950000000000102,7.369999999999877,9.850000000000136,17.63999999999992,-0.1200000000000756,-1.980000000000004,-0.6799999999998363,2.070000000000149,-0.1900000000002677,-0.6799999999998363,5.669999999999575,1.270000000000238,-1.580000000000226,2.48000000000026,7.789999999999608,-33.17999999999977
2014-04-29,3.369999999999962,6.920000000000037,2.360000000000007,8.009999999999984,8.689999999999998,7.150000000000034,10.63999999999989,18.81000000000004,0.1799999999999358,-1.57999999999987,-0.7800000000003138,2.410000000000068,-0.4500000000000171,-0.7899999999999352,5.649999999999977,0.6799999999998363,-1.539999999999964,3.490000000000038,8.170000000000144,-36.89999999999998
2014-04-30,4.720000000000013,7.639999999999958,1.590000000000025,8.220000000000027,8.609999999999829,7.08000000000002,11.19000000000003,19.32000000000009,-1.800000000000068,-0.7499999999996732,-0.8099999999998886,1.259999999999906,-0.4999999999999005,-0.5299999999998306,6.63000000000018,0.3899999999998016,-1.529999999999987,4.110000000000014,8.130000000000237,-36.25999999999969
2014-05-01,3.01000000000009,5.370000000000097,1.469999999999949,8.360000000000056,8.779999999999966,7.230000000000025,11.20999999999999,19.31999999999992,-0.6500000000002615,0.2700000000000813,-1.269999999999882,1.069999999999993,-0.4799999999999471,-0.4799999999999471,6.88999999999993,0.4199999999997317,-1.54999999999994,3.979999999999961,8.109999999999928,-36.42000000000003
2014-05-02,5.149999999999899,5.100000000000016,1.440000000000019,8.43000000000007,8.349999999999902,6.869999999999976,10.33000000000008,17.25999999999992,-5.199999999999605,4.339999999999833,-3.669999999999973,1.810000000000045,-0.4999999999999005,-0.4899999999999238,6.990000000000052,-0.08000000000016882,-1.479999999999748,3.460000000000107,6.929999999999836,-34.05000000000022
2014-05-05,4.11999999999999,4.469999999999885,1.900000000000013,9.229999999999983,8.610000000000007,7.08000000000002,11.09999999999989,18.13000000000002,-3.770000000000095,3.350000000000364,-2.740000000000364,2.410000000000068,-0.8300000000001972,-0.6399999999999295,7.32999999999997,-0.6199999999999761,-1.529999999999987,4.019999999999868,7.030000000000314,-34.70999999999975
2014-05-06,3.739999999999988,6.209999999999916,1.399999999999935,9.200000000000053,8.179999999999943,6.740000000000101,11.48999999999987,18.21999999999999,-1.270000000000238,-0.5399999999998073,-0.9900000000001796,1.670000000000016,-0.7399999999996965,-0.4700000000003257,7.79999999999994,-1.02000000000011,-1.439999999999841,4.749999999999943,6.730000000000302,-35.23999999999994
2014-05-07,3.490000000000038,4.560000000000031,1.839999999999975,9.799999999999898,8.270000000000088,7.039999999999935,10.22999999999996,16.38000000000002,-2.420000000000044,0.7899999999999352,-0.7699999999999818,2.339999999999876,-0.9799999999998477,-0.6099999999999994,7.959999999999923,-1.529999999999987,-1.230000000000331,3.190000000000026,6.150000000000233,-35.60999999999979
2014-05-08,3.920000000000101,5.1400000000001,2.040000000000042,9.53999999999997,7.690000000000019,6.949999999999967,11.32000000000009,18.12000000000005,-2.700000000000102,1.029999999999731,-0.1399999999996737,1.689999999999969,-1.080000000000325,-0.6799999999998363,7.499999999999929,-1.849999999999952,-0.7400000000000517,4.370000000000118,6.799999999999784,-35.68999999999996
2014-05-09,3.819999999999979,5.869999999999997,2.210000000000001,9.240000000000137,7.439999999999891,6.930000000000014,10.28000000000002,16.62999999999997,-1.770000000000138,-1.259999999999906,0.5799999999997141,1.949999999999719,-0.9399999999999409,-0.1699999999999591,7.030000000000314,-1.800000000000068,-0.5099999999998772,3.350000000000009,6.350000000000122,-32.92000000000002
2014-05-12,3.800000000000026,6.149999999999878,2.399999999999913,9.149999999999991,7.370000000000054,7.13999999999988,10.19000000000005,16.4200000000001,-1.450000000000173,0.02000000000030866,-0.9600000000002495,1.450000000000173,-0.8100000000002439,0.3499999999998948,6.749999999999901,-1.77999999999976,-0.2300000000001745,3.049999999999997,6.230000000000047,-34.51999999999984
2014-05-13,4.11999999999999,6.659999999999933,2.859999999999907,8.860000000000134,7.129999999999903,7.140000000000057,9.740000000000038,15.74999999999989,-1.57999999999987,-1.179999999999737,-0.4599999999999937,2.119999999999678,-0.8599999999997721,0.6999999999997897,6.000000000000227,-1.730000000000231,0.01000000000033197,2.59999999999998,6.009999999999849,-32.18999999999994
2014-05-14,3.100000000000058,5.090000000000039,3.070000000000128,8.370000000000033,6.739999999999924,7.019999999999982,9.29000000000002,14.94999999999997,-1.110000000000255,-1.02000000000011,0.6599999999998829,1.140000000000185,-0.7900000000002905,1.090000000000302,5.299999999999727,-1.630000000000109,0.280000000000058,2.270000000000039,5.659999999999954,-28.73999999999981
2014-05-15,2.690000000000126,4.020000000000046,3.230000000000111,8.479999999999954,6.830000000000069,7.57999999999992,9.970000000000034,16.00000000000001,-1.360000000000028,0.2099999999998658,1.1099999999999,-0.5100000000002325,-0.6000000000000227,1.690000000000325,5.249999999999844,-1.649999999999707,0.7499999999996732,2.390000000000114,6.030000000000157,-30.43999999999976
2014-05-16,2.469999999999928,3.919999999999924,3.519999999999968,7.610000000000028,6.130000000000102,7.620000000000005,10.26999999999987,16.20000000000008,-1.019999999999754,-0.4899999999999238,0.7999999999999119,0.730000000000075,-0.700000000000145,1.730000000000231,4.09000000000006,-1.479999999999748,1.489999999999725,2.649999999999864,5.930000000000035,-26.21000000000002
2014-05-19,2.76000000000014,4.380000000000095,4.000000000000092,7.729999999999926,6.22000000000007,7.52000000000006,9.26999999999989,15.02999999999997,-1.140000000000185,-1.699999999999946,1.07999999999997,1.640000000000086,-0.7500000000003837,2.110000000000056,3.729999999999833,-1.510000000000034,1.300000000000168,1.749999999999829,5.760000000000076,-26.04000000000006
2014-05-20,1.620000000000132,2.430000000000021,4.180000000000028,7.459999999999845,6.00000000000005,7.559999999999967,9.01000000000014,14.63999999999999,-0.8100000000002439,3.552713678800501e-13,1.13999999999983,0.4599999999999937,-0.6800000000001916,2.449999999999974,3.279999999999816,-1.459999999999795,1.559999999999917,1.450000000000173,5.629999999999669,-26.63000000000011
2014-05-21,1.27000000000006,1.940000000000097,4.049999999999976,6.809999999999938,5.480000000000018,6.71999999999997,7.479999999999976,12.7600000000001,-0.6000000000000227,0.1100000000000989,0.8900000000000574,0.1500000000000057,-0.5099999999998772,2.740000000000009,2.759999999999962,-1.329999999999742,1.239999999999952,0.7600000000000051,5.280000000000129,-27.94999999999987
2014-05-22,0.8399999999999963,1.370000000000005,3.939999999999877,6.00000000000005,4.809999999999981,6.530000000000058,7.240000000000002,12.04000000000001,-0.3099999999999881,-0.3799999999998249,1.239999999999952,0.4000000000001336,-0.5099999999998772,2.65999999999984,2.060000000000173,-1.190000000000069,1.720000000000255,0.7100000000001216,4.799999999999827,-23.62999999999964
2014-05-23,0.569999999999915,1.029999999999909,4.11999999999999,5.929999999999858,4.760000000000097,6.700000000000017,7.179999999999964,11.99999999999992,-0.1100000000000989,0.3700000000002035,0.6699999999998596,-0.09000000000014552,-0.409999999999755,3.119999999999834,1.810000000000045,-1.16999999999976,1.940000000000097,0.4799999999999471,4.81999999999978,-21.95000000000036
2014-05-26,0.280000000000058,0.7100000000001216,4.389999999999894,5.860000000000021,4.720000000000013,6.859999999999999,7.130000000000081,12.2399999999999,0.1500000000000057,0.7899999999999352,0.4500000000000171,-0.280000000000058,-0.4000000000001336,3.399999999999892,1.470000000000127,-1.140000000000185,2.139999999999986,0.2700000000000813,5.109999999999815,-24.97000000000007
2014-05-27,-0.6199999999999761,0.8399999999999963,4.930000000000057,6.170000000000009,4.959999999999987,7.690000000000019,7.779999999999987,12.91999999999991,2.079999999999771,-0.3399999999999181,0.4599999999999937,-0.2199999999998425,-0.3800000000001802,3.950000000000031,1.239999999999952,-1.210000000000022,2.730000000000032,0.09000000000014552,5.1400000000001,-22.72999999999996
2014-05-28,0.6499999999999062,0.7199999999999207,4.589999999999961,5.380000000000074,4.320000000000057,6.829999999999892,6.670000000000087,11.20999999999999,-0.5800000000000693,0.7500000000000284,0.4399999999996851,-0.2499999999997726,-0.3000000000000114,3.879999999999839,0.7900000000002905,-1.060000000000016,2.509999999999835,-0.1599999999996271,4.540000000000077,-19.93000000000009
2014-05-29,0.1500000000000057,1.510000000000034,4.710000000000036,5.150000000000077,4.129999999999967,7.140000000000057,6.780000000000008,10.48999999999989,1.210000000000022,-1.210000000000022,1.179999999999737,-0.1799999999999358,-0.3199999999999648,3.880000000000194,0.4400000000000404,-1.02000000000011,3.01000000000009,-0.3599999999998715,3.70999999999988,-18.76999999999995
2014-05-30,0.6199999999999761,1.120000000000054,4.519999999999946,4.739999999999966,3.810000000000002,5.58000000000014,6.039999999999957,9.960000000000058,-0.1200000000000756,-0.01999999999995339,0.4699999999999704,-0.6299999999999528,-0.08999999999979025,4.289999999999949,0.2199999999998425,-0.9299999999999642,1.770000000000138,0.4599999999999937,3.920000000000101,-17.88999999999952
2014-06-02,2.269999999999861,1.590000000000025,4.95000000000001,4.860000000000042,3.89999999999997,6.930000000000014,6.160000000000032,10.97000000000001,-2.94999999999952,0.8899999999997021,0.2300000000001745,-0.1200000000000756,-0.1000000000001222,4.72999999999999,-0.08999999999979025,-0.9600000000002495,3.030000000000044,-0.7699999999999818,4.809999999999803,-21.10999999999983
2014-06-03,-0.4099999999999326,1.590000000000025,4.479999999999862,4.11999999999999,3.310000000000102,7.439999999999891,6.450000000000067,12.19999999999999,2.410000000000068,-1.999999999999957,0.8800000000000807,-0.2600000000001046,-0.1699999999999591,4.029999999999845,-0.3599999999998715,-0.8099999999998886,4.129999999999612,-0.9899999999998244,5.750000000000099,-23.82999999999988
2014-06-04,0.6399999999999295,1.219999999999999,4.679999999999929,4.070000000000107,3.270000000000017,7.240000000000002,6.05999999999991,11.55000000000008,-0.05999999999986017,-0.2000000000002444,0.08000000000016882,-0.1599999999999824,-0.08000000000016882,4.459999999999908,-0.6099999999999994,-0.7999999999999119,3.969999999999985,-1.180000000000092,5.49000000000035,-19.92000000000012
2014-06-05,0.0600000000000378,0.5099999999998772,3.249999999999886,2.680000000000149,2.369999999999983,5.989999999999895,5.010000000000048,10.19000000000005,0.3899999999998016,0.3099999999999881,-1.210000000000022,0.1500000000000057,0.09000000000014552,3.460000000000107,-0.5699999999997374,-0.3099999999999881,3.62000000000009,-0.9799999999998477,5.180000000000007,-19.59000000000017
2014-06-06,-29.29999999999993,-39.18999999999997,3.229999999999933,2.519999999999989,2.340000000000053,4.679999999999929,3.909999999999947,6.730000000000125,19.40999999999988,4.0300000000002,0.9499999999999176,1.640000000000086,0.9500000000002728,5.549999999999855,-0.7100000000001216,-0.1799999999999358,2.339999999999876,-0.7699999999999818,2.820000000000178,-16.36999999999986
2014-06-09,0.280000000000058,-1.129999999999853,2.519999999999989,1.970000000000027,2.310000000000123,5.879999999999974,4.929999999999879,8.220000000000027,-1.689999999999969,1.329999999999742,0.07999999999981355,0.0,0.1399999999996737,2.380000000000138,-0.549999999999784,0.3399999999999181,3.569999999999851,-0.9500000000002728,3.290000000000148,-17.79000000000011
2014-06-10,0.09999999999994458,1.440000000000019,2.079999999999949,1.619999999999955,2.400000000000091,6.219999999999892,5.220000000000091,9.53999999999997,1.240000000000308,-1.450000000000173,-0.3100000000003433,0.140000000000029,0.3199999999999648,2.039999999999864,-0.4599999999999937,0.7799999999999585,3.819999999999979,-0.999999999999801,4.319999999999879,-22.05000000000013
2014-06-11,0.0,-0.02999999999993008,2.880000000000038,2.239999999999931,3.150000000000119,6.559999999999988,5.499999999999972,9.479999999999933,-0.02999999999993008,-0.03999999999990678,0.06999999999983686,0.0,0.4799999999999471,2.400000000000091,-0.6400000000002848,0.9100000000003661,3.409999999999869,-1.060000000000016,3.979999999999961,-18.4899999999999
2014-06-12,0.09999999999994458,0.0700000000000145,2.880000000000038,2.239999999999931,3.150000000000119,6.559999999999988,5.499999999999972,9.479999999999933,-0.1300000000000523,-0.03999999999990678,0.06999999999983686,0.0,0.4799999999999471,2.400000000000091,-0.6400000000002848,0.9100000000003661,3.409999999999869,-1.060000000000016,3.979999999999961,-18.4899999999999
