Tenor,spread_3m_10y,spread_9m_1y,spread_9m_18m,spread_9m_2y,fly_1m_3m_6m,fly_1y_18m_2y,fly_18m_2y_3y,fly_2y_3y_5y,fly_5y_7y_10y,fly_10y_12y_15y,fly_12y_15y_20y
2025-03-04,31.50000000000004,1.499999999999968,5.499999999999972,-6.500000000000039,-2.500000000000036,-16.00000000000001,13.49999999999998,10.49999999999986,4.499999999999993,2.500000000000036,-1.249999999999929
2025-03-05,37.99999999999999,1.400000000000023,7.500000000000018,-6.49999999999995,-0.7500000000000284,-20.10000000000005,15.49999999999994,13.00000000000008,4.000000000000092,-0.4999999999999005,0.6000000000000227
2025-03-06,42.50000000000007,2.249999999999996,8.250000000000046,-2.249999999999996,-2.999999999999936,-16.50000000000009,14.00000000000006,10.74999999999999,4.000000000000092,-0.5000000000000782,0.7500000000002061
2025-03-07,38.99999999999997,1.600000000000001,7.249999999999979,-4.499999999999993,-3.600000000000136,-17.39999999999995,15.45000000000005,11.50000000000002,4.599999999999937,0.09999999999994458,-1.200000000000045
2025-03-10,28.69999999999999,-1.199999999999957,3.500000000000014,-8.499999999999996,-8.249999999999957,-16.69999999999998,16.1999999999999,9.500000000000064,5.100000000000016,-0.3000000000000114,-2.700000000000102
2025-03-11,31.25,-2.000000000000046,2.299999999999969,-10.50000000000004,-5.100000000000016,-17.10000000000012,15.79999999999995,12.5,5.499999999999972,0.8999999999998565,-4.649999999999999
2025-03-12,37.09999999999995,-2.500000000000036,1.999999999999957,-9.600000000000009,-2.200000000000024,-16.09999999999996,16.09999999999996,10.59999999999999,6.099999999999994,0.1999999999998892,-5.700000000000038
2025-03-13,36.50000000000002,-1.249999999999929,2.250000000000085,-8.249999999999957,-0.2499999999999503,-14.00000000000006,15.75000000000006,8.749999999999858,5.750000000000099,0.2499999999999503,-5.000000000000071
2025-03-14,35.25,-0.7499999999999396,4.500000000000082,-6.25,-5.000000000000071,-16.00000000000019,15.50000000000011,8.249999999999957,5.250000000000021,0.2499999999999503,-5.000000000000071
2025-03-17,29.0,0.0,4.750000000000032,-7.500000000000018,-5.250000000000021,-16.99999999999999,17.75000000000002,5.249999999999844,7.250000000000156,2.500000000000036,-6.00000000000005
2025-03-18,33.00000000000001,1.250000000000018,5.750000000000011,-3.29000000000006,-5.000000000000071,-13.54000000000006,14.08000000000023,4.959999999999987,5.500000000000149,0.9999999999999787,-4.499999999999993
2025-03-19,35.49999999999996,1.499999999999968,7.000000000000028,-5.499999999999972,-3.500000000000014,-18.00000000000015,17.99999999999997,4.999999999999893,4.519999999999946,0.0,-3.850000000000087
2025-03-20,32.74999999999997,1.750000000000007,5.499999999999972,-7.749999999999968,-4.250000000000043,-16.99999999999999,18.75,5.250000000000021,3.999999999999915,1.499999999999879,-3.999999999999915
2025-03-21,29.74999999999994,-0.2500000000000391,1.999999999999957,-10.74999999999999,-3.500000000000014,-14.99999999999986,17.50000000000007,6.49999999999995,2.499999999999858,0.9999999999999787,-3.750000000000142
2025-03-24,29.49999999999999,-0.4999999999999893,1.500000000000057,-10.99999999999994,-3.750000000000142,-14.49999999999996,16.99999999999999,7.000000000000028,4.039999999999999,0.9999999999999787,-2.249999999999908
2025-03-25,31.74999999999999,0.3000000000000114,1.200000000000045,-10.49999999999995,-3.099999999999881,-12.60000000000012,15.7,7.499999999999929,3.270000000000017,0.4999999999999005,-3.749999999999964
2025-03-26,33.39999999999996,0.849999999999973,2.099999999999991,-10.14999999999997,-3.450000000000131,-13.49999999999998,16.75000000000004,8.000000000000007,4.649999999999999,0.3000000000000114,-3.249999999999886
2025-03-27,34.49999999999997,0.9999999999999787,1.999999999999957,-8.999999999999986,-3.000000000000114,-11.99999999999992,14.49999999999996,8.499999999999908,4.500000000000171,1.099999999999923,-3.949999999999854
2025-03-28,33.84999999999998,0.8000000000000007,2.249999999999996,-9.750000000000014,-3.300000000000125,-13.44999999999992,16.24999999999996,7.749999999999879,3.249999999999886,1.249999999999929,-3.65000000000002
2025-03-31,32.50000000000001,0.0,0.4999999999999893,-12.00000000000001,-2.899999999999991,-12.9999999999999,16.00000000000001,9.999999999999964,3.500000000000014,2.999999999999936,-4.000000000000092
2025-04-01,25.49999999999999,-0.9999999999999787,-1.999999999999957,-15.49999999999994,-5.250000000000021,-12.5,16.99999999999999,7.000000000000028,5.499999999999972,5.000000000000071,-5.000000000000071
2025-04-02,22.25000000000001,-1.949999999999985,-3.449999999999953,-17.74999999999993,-3.749999999999964,-12.80000000000001,16.60000000000004,8.000000000000007,5.700000000000038,1.99999999999978,-4.499999999999815
2025-04-03,12.5,-4.499999999999993,-6.49999999999995,-22.99999999999995,-4.400000000000048,-14.50000000000014,19.99999999999993,7.000000000000206,4.500000000000171,3.000000000000114,-5.499999999999972
2025-04-04,5.250000000000021,-6.49999999999995,-10.79999999999997,-26.49999999999997,-4.999999999999893,-11.40000000000008,20.2,7.499999999999929,6.500000000000128,1.999999999999957,-3.500000000000014
2025-04-07,11.24999999999998,-7.000000000000028,-10.20000000000003,-26.49999999999997,-4.749999999999943,-13.09999999999985,20.79999999999984,9.499999999999886,8.499999999999908,1.999999999999957,-4.000000000000092
2025-04-08,3.500000000000014,-8.999999999999986,-13.75000000000002,-30.49999999999997,-8.999999999999986,-11.99999999999992,20.49999999999983,10.75000000000017,7.749999999999879,0.2499999999999503,-3.500000000000014
2025-04-09,13.49999999999998,-7.000000000000028,-11.00000000000003,-28.50000000000001,-8.10000000000013,-13.49999999999998,21.00000000000009,16.99999999999999,8.999999999999986,0.4999999999999005,-4.499999999999993
2025-04-10,15.00000000000004,-8.499999999999996,-12.5,-30.00000000000007,-3.999999999999915,-13.50000000000016,19.50000000000003,15.49999999999994,7.000000000000028,0.5000000000000782,-4.499999999999993
2025-04-11,24.74999999999996,-7.499999999999929,-12.5,-26.75000000000001,-3.499999999999837,-9.249999999999936,18.2500000000001,13.25000000000003,6.49999999999995,-0.9999999999999787,-3.500000000000014
2025-04-14,15.74999999999998,-8.04999999999998,-13.99999999999997,-29.04999999999998,-6.700000000000017,-9.09999999999993,19.05000000000001,12.5,5.499999999999972,-0.2499999999999503,-4.250000000000043
2025-04-15,11.14999999999995,-8.999999999999986,-14.79999999999997,-30.74999999999992,-8.450000000000202,-10.14999999999997,19.19999999999984,14.25000000000001,6.249999999999822,0.7500000000000284,-2.499999999999858
2025-04-16,12.99000000000001,-9.500000000000064,-15.20000000000001,-32.00000000000003,-7.600000000000051,-11.10000000000007,20.80000000000002,13.49999999999998,6.990000000000052,0.990000000000002,-1.999999999999957
2025-04-17,21.0,-7.750000000000057,-13.49999999999998,-28.50000000000001,-5.749999999999922,-9.250000000000114,18.29999999999998,14.89999999999991,8.999999999999986,2.500000000000036,-2.500000000000036
2025-04-18,20.59999999999995,-8.000000000000007,-13.49999999999998,-28.50000000000001,-6.550000000000011,-9.500000000000064,18.50000000000005,14.49999999999996,8.999999999999986,2.500000000000036,-2.500000000000036
2025-04-21,21.75000000000002,-7.500000000000018,-13.50000000000007,-29.50000000000008,-5.749999999999922,-9.999999999999964,18.75000000000018,14.99999999999986,8.000000000000007,2.500000000000036,-3.500000000000014
2025-04-22,21.0,-7.749999999999968,-14.25000000000001,-30.75000000000001,-6.350000000000122,-9.999999999999964,19.50000000000003,15.00000000000004,7.52000000000006,3.500000000000014,-3.500000000000014
2025-04-23,16.75000000000004,-8.249999999999957,-14.25000000000001,-30.75000000000001,-4.999999999999893,-10.49999999999986,19.00000000000013,14.00000000000006,6.00000000000005,1.500000000000057,-2.250000000000085
2025-04-24,13.99999999999997,-8.750000000000036,-15.75000000000006,-33.25000000000004,-6.500000000000128,-10.49999999999986,21.49999999999999,11.50000000000002,4.499999999999815,1.500000000000057,-3.250000000000064
2025-04-25,12.24999999999996,-8.999999999999986,-15.74999999999998,-34.49999999999997,-5.250000000000021,-11.99999999999992,21.74999999999994,13.25000000000021,6.999999999999851,0.7500000000000284,-2.250000000000085
2025-04-28,10.49999999999995,-8.800000000000008,-15.85000000000001,-34.90000000000002,-8.000000000000185,-11.99999999999992,21.95,13.49999999999998,6.49999999999995,0.9999999999999787,-1.999999999999957
2025-04-29,4.000000000000004,-11.74999999999997,-20.04999999999999,-37.99999999999999,-9.34999999999988,-9.649999999999892,20.6999999999999,14.25000000000001,6.49999999999995,1.100000000000101,-1.449999999999996
2025-04-30,2.000000000000046,-10.00000000000005,-19.24999999999999,-37.75000000000004,-7.099999999999973,-9.250000000000114,22.25000000000001,13.24000000000005,7.489999999999952,0.0,0.2500000000001279
2025-05-01,2.000000000000046,-9.500000000000064,-19.24999999999999,-37.75000000000004,-6.999999999999851,-8.750000000000213,22.00000000000006,13.49999999999998,6.25,0.0,0.2500000000001279
