Tenor,spread_1m_3m,spread_10y_12y,spread_12y_15y,spread_15y_20y,fly_1m_3m_6m,fly_3m_6m_9m,fly_6m_9m_1y,fly_9m_1y_18m,fly_2y_3y_5y,fly_5y_7y_10y,fly_10y_12y_15y,fly_12y_15y_20y
2015-08-17,8.449999999999935,8.000000000000007,8.999999999999986,10.49999999999995,5.550000000000033,0.9999999999999787,-5.999999999999872,3.999999999999915,9.999999999999964,8.999999999999986,0.9999999999999787,1.500000000000057
2015-08-18,11.00000000000003,7.500000000000018,9.499999999999975,10.50000000000004,0.4999999999999005,1.000000000000156,1.999999999999957,-2.500000000000036,8.000000000000007,2.999999999999936,1.999999999999957,1.000000000000156
2015-08-19,13.49999999999998,7.669999999999977,8.499999999999996,11.00000000000003,-0.2499999999999503,-0.7500000000000284,-1.750000000000007,1.249999999999929,9.009999999999962,4.330000000000034,0.8300000000000196,2.500000000000036
2015-08-20,19.44999999999997,7.000000000000028,9.999999999999964,11.50000000000002,-8.699999999999974,3.750000000000142,-2.500000000000036,4.749999999999943,8.499999999999996,4.000000000000092,2.999999999999936,1.500000000000057
2015-08-21,18.00000000000006,7.500000000000018,9.499999999999975,11.50000000000002,-7.000000000000206,8.000000000000007,-6.00000000000005,2.000000000000135,10.50000000000004,0.9999999999999787,1.999999999999957,1.999999999999957
2015-08-24,17.99999999999997,7.000000000000028,9.999999999999964,12.00000000000001,-6.749999999999901,10.49999999999986,-3.749999999999787,-5.000000000000071,9.999999999999964,2.999999999999936,2.999999999999936,1.999999999999957
2015-08-25,12.00000000000001,6.33000000000008,9.999999999999964,12.00000000000001,6.999999999999851,2.999999999999936,-5.999999999999872,3.500000000000014,10.32999999999999,2.669999999999995,3.669999999999796,2.000000000000135
2015-08-26,15.00000000000004,6.500000000000039,10.49999999999995,10.00000000000005,0.9999999999999787,5.499999999999972,-5.000000000000071,2.500000000000036,11.00000000000003,4.999999999999893,3.999999999999915,-0.4999999999999005
2015-08-27,16.99999999999999,7.669999999999977,10.00000000000005,12.00000000000001,-2.000000000000135,7.000000000000028,-4.250000000000043,0.4999999999999005,8.999999999999986,0.3300000000001191,2.330000000000076,1.999999999999957
2015-08-28,12.00000000000001,7.000000000000028,9.999999999999964,12.00000000000001,6.00000000000005,1.999999999999957,-1.999999999999957,2.999999999999936,12.99999999999999,-0.5000000000000782,2.999999999999936,1.999999999999957
2015-08-31,12.5,6.99999999999994,10.00000000000005,12.00000000000001,4.499999999999993,3.500000000000014,-5.499999999999972,5.500000000000149,13.00000000000008,1.999999999999957,3.000000000000114,1.999999999999957
