,0
2019-09-18,106.22649830274926
2019-09-19,106.13898944633652
2019-09-20,106.08743633873388
2019-09-23,106.07182343952373
2019-09-24,106.05825527172928
2019-09-25,106.056968379707
2019-09-26,105.97441895901166
2019-09-27,105.94532995905466
2019-09-30,105.93563087079094
2019-10-01,105.77376699281045
2019-10-02,105.75948539419294
2019-10-03,105.71941466643378
2019-10-04,105.6086593309596
2019-10-07,105.66494588225883
2019-10-08,105.60191741264629
2019-10-09,105.50025472268607
2019-10-10,105.4674345695251
2019-10-11,105.35681847116929
2019-10-14,105.35544304673398
2019-10-15,105.4561880719688
2019-10-16,105.3507828453391
2019-10-17,105.15534353720346
2019-10-18,105.17051792338941
2019-10-21,105.18719065807089
2019-10-22,105.26450562821275
2019-10-23,105.22740469912802
2019-10-24,105.14688557346955
2019-10-25,105.05586507305028
2019-10-28,105.0954962192791
2019-10-29,105.14270508238877
2019-10-30,104.69666658652201
2019-10-31,105.1937723415871
2019-11-01,105.18352188178505
2019-11-04,105.26330286061678
2019-11-05,105.30359847241422
2019-11-06,105.33321079949344
2019-11-07,105.3758681060071
2019-11-08,105.39015393506195
2019-11-11,105.41283839205924
2019-11-12,105.43637649263631
2019-11-13,105.48415242835065
2019-11-14,105.50253607830766
2019-11-15,105.47885706452809
2019-11-18,105.57864479879682
2019-11-19,105.63092595465811
2019-11-20,105.61408798556704
2019-11-21,105.76197424943494
2019-11-22,105.75480540284926
2019-11-25,105.82444386137257
2019-11-26,105.87904024250983
2019-11-27,105.9139982079765
2019-11-28,105.97017366115959
2019-11-29,105.97488114775237
2019-12-02,106.03941327613681
2019-12-03,106.05783866990146
2019-12-04,106.06533681713593
2019-12-05,106.18060428280576
2019-12-06,106.24067704047167
2019-12-09,106.31119615528159
2019-12-10,106.34003761316112
2019-12-11,106.42393720354846
2019-12-12,106.45272662155509
2019-12-13,106.44086748830446
2019-12-16,106.4251799447635
2019-12-17,106.58092629045093
2019-12-18,106.57809962549696
2019-12-19,106.57041831857047
2019-12-20,106.53694672475713
2019-12-23,106.53114679857556
2019-12-24,106.54920389904608
2019-12-26,106.52846828126465
2019-12-27,106.54419176943608
2019-12-30,106.5271761561782
2019-12-31,106.52334557958459
2020-01-02,106.49824642472659
2020-01-03,106.50897448955871
2020-01-06,106.51123212777944
2020-01-07,106.49137345519479
2020-01-08,106.40222236631283
2020-01-09,106.4289304510224
2020-01-10,106.55859313446909
2020-01-13,106.56887735146677
2020-01-14,106.43314233002937
2020-01-15,106.33922915747473
2020-01-16,106.44705037372259
2020-01-17,106.40247373001917
2020-01-20,106.40601167077686
2020-01-21,106.31902602929244
2020-01-22,106.07354352202658
2020-01-23,106.2115704958431
2020-01-24,106.10702743913167
2020-01-27,105.96761212502737
2020-01-28,105.94606608650135
2020-01-29,106.21286368818564
2020-01-30,106.3570254786697
2020-01-31,106.56932159799966
2020-02-03,106.41271584127642
2020-02-04,106.38009234653039
2020-02-05,106.5034478118968
2020-02-06,106.77656464690092
2020-02-07,106.50940610166187
2020-02-10,106.47109506032271
2020-02-11,106.4686735908188
2020-02-12,106.50685373044651
2020-02-13,106.53511344799615
2020-02-14,106.46935981539313
2020-02-17,106.46954813705595
2020-02-18,106.48830686886875
2020-02-19,106.41231013422336
2020-02-20,106.41954017196544
2020-02-21,106.44936410335053
2020-02-26,106.4897093544246
2020-02-27,106.49919066079087
2020-02-28,106.51629934932451
2020-03-02,106.6165012987373
2020-03-03,106.66989246503731
2020-03-04,106.59983888940066
2020-03-05,106.48680594269501
2020-03-06,106.55346711331582
2020-03-09,106.27801483988166
2020-03-10,106.54686442536034
2020-03-11,106.71284540634389
2020-03-12,107.87039889946077
2020-03-13,108.18223818205487
2020-03-16,107.93466137097445
2020-03-17,107.84675333968943
2020-03-18,107.89685221431931
2020-03-19,107.97447263256585
2020-03-20,108.0910235232857
2020-03-23,108.19518260521971
2020-03-24,108.1857520206156
2020-03-25,108.2611365967947
2020-03-26,108.35199118335782
2020-03-27,108.39600439651926
2020-03-30,108.42226297874005
2020-03-31,108.46958896975094
2020-04-01,108.48200271689655
2020-04-02,108.36410709117408
2020-04-03,108.35654221574313
2020-04-06,108.38691042874163
2020-04-07,108.3585492477152
2020-04-08,108.32162840934367
2020-04-09,108.37867331298324
2020-04-13,108.33281731224716
2020-04-14,108.3452750694479
2020-04-15,108.33312287646602
2020-04-16,108.29767476797396
2020-04-17,108.30786161336592
2020-04-20,108.27377502333127
2020-04-22,108.17948531231079
2020-04-23,108.14247241147463
2020-04-24,108.03913121901016
2020-04-27,108.0982605182416
2020-04-28,108.28243981047187
2020-04-29,108.23339433342747
2020-04-30,108.15617197643621
2020-05-04,108.09622278562729
2020-05-05,108.01704516512632
2020-05-06,107.96630803187087
2020-05-07,107.89871360180435
2020-05-08,107.93388656450627
2020-05-11,107.9286861102712
2020-05-12,107.87554439569817
2020-05-13,107.85163549860717
2020-05-14,107.82764205187428
2020-05-15,107.84126551398849
2020-05-18,107.8400279969955
2020-05-19,107.82680441683814
