,0
2022-12-14,105.23167391407569
2022-12-15,105.29999151621203
2022-12-16,105.29785343099532
2022-12-19,105.17071909300628
2022-12-20,105.22348008435438
2022-12-21,105.1880437899575
2022-12-22,105.10070171839942
2022-12-23,105.05189030558901
2022-12-26,105.09237181489175
2022-12-27,105.36907228331349
2022-12-28,105.35470653002639
2022-12-29,105.2995062288691
2022-12-30,105.32500686878628
2023-01-03,105.31969238585856
2023-01-04,105.26756117567375
2023-01-05,105.32165773995277
2023-01-06,105.36860105759385
2023-01-09,105.4267122066715
2023-01-10,105.53090326988526
2023-01-11,105.47791478595869
2023-01-12,105.51660777109196
2023-01-13,105.62392131971765
2023-01-16,105.714645658582
2023-01-17,105.60259132417633
2023-01-18,105.71068878338853
2023-01-19,105.6816813664209
2023-01-20,105.73665299621639
2023-01-30,105.72736645298933
2023-01-31,105.68929804489807
2023-02-01,105.7043416578388
2023-02-02,105.65935472302448
2023-02-03,105.64406789162871
2023-02-06,105.65051501009823
2023-02-07,105.6337211945421
2023-02-08,105.62396329796653
2023-02-09,105.57090623958871
2023-02-10,105.59481143794949
2023-02-13,105.59199880730523
2023-02-14,105.57504252532807
2023-02-15,105.56147584342494
2023-02-16,105.55656467036137
2023-02-17,105.54511035887492
2023-02-20,105.58763027782064
2023-02-21,105.5668093943852
2023-02-22,105.55060614746104
2023-02-23,105.58027450870138
2023-02-24,105.54979632013537
2023-02-27,105.59028179957888
2023-02-28,105.58993961301782
2023-03-01,105.5753647911621
2023-03-02,105.63324335190212
2023-03-03,105.62394807048723
2023-03-06,105.59912206086128
2023-03-07,105.57401177718464
2023-03-08,105.58580579281576
2023-03-09,105.55653105303035
2023-03-10,105.49890668141042
2023-03-14,105.50388917813223
2023-03-15,105.50256394964785
2023-03-22,105.59378034555212
2023-03-23,105.61363536208441
2023-03-27,105.59814615754219
2023-03-28,105.58256192323361
2023-03-29,105.58417736455905
2023-03-30,105.59267492373996
2023-03-31,105.63702620220823
2023-04-03,105.63539492451291
2023-04-04,105.64350332714703
2023-04-07,105.66924923737639
2023-04-11,105.7374037060314
2023-04-12,105.85185416816003
2023-04-13,105.85341702113689
2023-04-14,105.84877837918074
2023-04-17,105.85158740945477
2023-04-18,105.84712404504025
2023-04-19,105.8391506048018
2023-04-20,105.82019724298436
2023-04-21,105.81450808785584
2023-04-24,105.79597847782225
2023-04-25,105.79853656434166
2023-04-26,105.77467884073559
2023-04-27,105.82161968750874
2023-04-28,105.83543251421644
2023-05-04,105.88749933515393
2023-05-05,106.16405017955206
2023-05-08,106.12248528827853
2023-05-09,106.153310202997
2023-05-10,106.2332784445115
2023-05-11,106.37448122140323
2023-05-12,106.41506944468225
2023-05-15,106.44574342167645
2023-05-16,106.34148943909618
2023-05-17,106.26763945600234
2023-05-18,106.33205848945515
2023-05-19,106.56784341471834
2023-05-22,106.62327723748784
2023-05-23,106.81201982976245
2023-05-24,106.75436727922352
2023-05-25,106.77111092205607
2023-05-29,106.77960702827167
2023-05-30,106.74715399617342
2023-05-31,106.87492677095815
2023-06-01,106.92538874399709
2023-06-02,106.72305814164915
