,US,EU,Mexico,Chile,Brazil,India,China
2021-11-30,104.14663269111068,102.01358493316322,104.89530816002352,104.47282202744836,112.66428245619296,107.53608476589316,103.44463852676748
2021-12-01,104.13990049319332,102.0392839639122,104.91902608171355,104.43889922395552,112.730629011595,107.73344138493972,103.44481273412258
2021-12-02,104.22703843832224,102.0153806400773,104.93379477175736,104.46664701305968,112.76256832867251,107.77504945535088,103.43367047155962
2021-12-03,104.16355167966292,102.01119807119794,104.97441175622086,104.4612798872152,112.77570327772185,107.7300481579057,103.43429160854998
2021-12-06,104.2792950103841,102.03811223403672,104.95644489940442,104.4463184185071,112.82810584152976,107.69456122062331,103.39304840961384
2021-12-07,104.38967610306548,102.08374840601718,104.94403770576017,104.4255193616114,112.86748300213294,107.75394187148552,103.42664960278078
2021-12-08,104.34446899917596,102.07705574504172,104.924107816111,104.4255193616114,112.92036007490032,107.79568998332292,103.42382049418038
2021-12-09,104.3970707531704,102.08485178423604,104.91974242961396,104.40585409825952,112.85963025151248,107.76351328172184,103.39503530479664
2021-12-10,104.38257507501297,102.08336969486058,104.91472624568624,104.38405223794209,112.90579983349916,107.87525937287523,103.3962973841588
2021-12-13,104.34175524475626,102.03710965938284,104.9301632101161,104.33803773531336,112.94853544378267,107.80046036068632,103.38994880404302
2021-12-14,104.39501576439632,102.06458879299988,104.8977504133532,104.3101627854586,113.00474932477388,107.86052614658396,103.34305435848296
2021-12-15,104.51536298263385,102.0669318877712,104.90103012434588,104.28039973161142,113.06521866878248,107.82859764527348,103.34222754726238
2021-12-16,104.55061953687002,102.04548715990096,104.96352349000786,104.23369996749486,113.1261528751854,107.8704723244873,103.35889968385558
2021-12-17,104.60621324804627,102.00367084532976,105.33785569414572,104.23918701242228,113.17569999575704,107.80394652023122,103.38614246068138
2021-12-20,104.61383840209577,102.04378150656996,105.33908144588725,104.20653101075747,113.16708618141776,107.93435115808666,103.42247093091196
2021-12-21,104.63558742704213,102.11586937516984,105.3553265945244,104.20270071672655,113.13671196312632,108.01186360678736,103.39678517711329
2021-12-22,104.66323586848384,102.14139897870912,105.37226135643148,104.2828192304858,113.12263581141116,108.02435325715145,103.4090808169334
2021-12-23,104.69496933175648,102.1797879904372,105.38393745638936,104.29502155091956,113.09716818935536,108.06493902436353,103.37848504595956
2021-12-27,104.69951850608084,102.1431432777505,105.40535047654215,104.28821615754369,113.04613595872016,108.06023789303718,103.37230924262272
2021-12-28,104.720935450158,102.1472122525798,105.40085814771612,104.30380441247289,113.00472995627314,108.11722891729109,103.39849272251078
2021-12-29,104.72896520375156,102.18549674927708,105.40472983472316,104.20738761545938,112.96466758273212,108.19826467223824,103.33071787020953
2021-12-30,104.75266067887,102.17287378298636,105.4074114550189,104.20486787271592,112.91692817009744,108.06902742701548,103.3331656321418
2021-12-31,104.74048642808532,102.1914392918811,105.38726451050697,104.20486787271592,112.90209276281882,108.1580267529272,103.301872774065
2022-01-03,104.7581677137329,102.15913727510322,105.35910976586877,104.12887718065546,112.7592985422072,108.21376663886682,103.301872774065
2022-01-04,104.77240931359916,102.15307751302312,105.36699795011234,104.0595121259501,112.82370771553737,108.24515396899376,103.29643389846466
2022-01-05,104.72544823930934,102.1546628550586,105.3682275390924,104.05256608007818,112.8699799040039,108.3143867295653,103.25871435035576
2022-01-06,104.7522779342678,102.16977540147448,105.3695795671762,104.06320149095554,112.91137258492768,108.33905698381578,103.2296116225622
2022-01-07,104.75849347443456,102.17609961100332,105.36014822633555,103.98864390329165,112.9555028622384,108.3440042499824,103.25004343631988
2022-01-10,104.75584954165215,102.18952173885376,105.38465172691022,103.95623473671012,113.03799692670972,108.37682662060595,103.25366763635029
2022-01-11,104.7619746239321,102.18408759001542,105.35339612806658,103.88609788232624,113.05926702469506,108.36654645437687,103.24543461716486
2022-01-12,104.731420150191,102.2374645350758,105.34193585611776,103.91856882146716,113.09112421167936,108.39884314850674,103.2354171115062
2022-01-13,104.7712305081083,102.2725051315698,105.31927922239986,103.8082714273896,113.12677389436942,108.27635048486022,103.23279299081072
2022-01-14,104.68517774677473,102.19731542317672,105.40729656053549,103.81906954403983,113.19159159439997,108.26083221257224,103.24479704999092
2022-01-18,104.55521490791456,102.15990346886385,105.40105214826433,103.80076796726844,113.30221970253254,108.38319062252846,103.45271785145933
2022-01-19,104.57877989186402,102.21244883260243,105.40407536409872,103.87355567588878,113.31583528706405,108.27313467668836,103.44539276476957
2022-01-20,104.61995617499848,102.2468490641822,105.38985653473485,103.91775293235035,113.3611585033909,108.18856762196876,103.45775989017427
2022-01-21,104.66595519033312,102.28448384766,105.3787179961255,103.9715277315618,113.37822137659728,108.22876704208724,103.4483407767914
2022-01-24,104.73386447281923,102.2933291503258,105.37001576869292,103.97915251027112,113.4208730080631,108.27609568448185,103.49665533192208
2022-01-25,104.61694090410722,102.31777925261902,105.35790121734765,104.00174951124998,113.50657724575646,108.26470688710556,103.48371435321036
2022-01-26,104.151381762894,102.33402932173252,105.4162637039479,103.92447509733704,113.54711409253645,108.26059510850855,103.4850606618073
2022-01-27,103.9470914862066,102.4209340522416,105.3304405151551,103.80912396834836,113.60957379776237,108.43232203212916,103.43524039654226
2022-01-28,103.96412334152612,102.3995200681198,105.39811230150244,103.85970055233598,113.671680824097,108.46344839203694,103.48428009255537
2022-01-31,103.78563240132748,102.24835483166936,105.37194227995226,103.86851399382742,113.70107302921542,108.41943340456824,103.48428009255537
2022-02-01,103.92220143781242,102.26508424386267,105.36761081044092,103.8121691480548,113.71787569511658,108.41875601812308,103.48428009255537
2022-02-02,103.95140511186617,102.21091442129296,105.33745163656738,103.74616225659985,113.76294794357142,108.4912379423246,103.48428009255537
2022-02-03,103.80057003780144,101.93862723786668,105.31754561357542,103.74577001645665,113.81214889257762,108.4830532504042,103.48428009255537
2022-02-04,103.42844322683489,101.63229539245052,105.28609051248398,103.72318094845868,113.89395306575284,108.53786665813728,103.48428009255537
2022-02-07,103.50813791461924,101.76403139941112,105.28609051248398,103.70568138389382,113.88465000955436,108.47049556891308,103.4563592054772
2022-02-08,103.38182078062464,101.76251529481162,105.24773382469036,103.67208866135692,113.98123641045092,108.67123127373586,103.46136990264036
2022-02-09,103.30863014069172,101.79847113212392,105.21041815001335,103.65444179482,114.03275074270243,108.74000453114904,103.44428653060052
2022-02-10,102.75373617909688,101.57317034888396,105.2386151949257,103.65289625273554,114.14276201291248,108.27017950959376,103.3812260028788
2022-02-11,102.72386981070711,101.68238251945158,105.32512098569096,103.68653844244687,114.16979995215544,108.2546714433004,103.6172383190546
2022-02-14,102.66563409100031,101.72337487188352,105.345640875555,103.6921700461232,114.23184828066223,108.40922114297916,103.61091360883616
2022-02-15,102.68909038733707,101.77546715203376,105.340767231814,103.68770616953948,114.20616849490956,108.3145964930403,103.61781570840957
2022-02-16,102.82778119170992,101.79491792696253,105.3377318920783,103.78125246755204,114.18997213553122,108.21391259836912,103.6079392348894
2022-02-17,102.96113652426963,101.87354491449076,105.34053858213392,103.76184386496068,114.22182371765174,108.16831771232178,103.590232158746
2022-02-18,103.00740751472348,101.86919676352196,105.34984885388764,103.71522221480993,114.218723815962,108.26130862402954,103.58508203255565
2022-02-22,102.87841858217072,101.89060203777431,105.3493016556081,103.7418377028142,114.29682847436368,108.1770743630262,103.65617772304516
2022-02-23,102.85932633451804,101.89859063266512,105.35813476258016,103.74414787607265,114.2623815698322,108.17120381261633,103.59073260961227
2022-02-24,103.01571631082858,101.8909198612349,105.34815002382103,103.75244067868564,114.33770693942218,108.19403773713422,103.62956762563832
2022-02-25,103.1278015728268,101.98755844507006,105.36485493500818,103.783827468994,114.34433837061616,108.25386476853738,103.60551042469662
2022-02-28,103.31706789080864,101.91097715104284,105.34627645034692,103.81775061063676,114.34433837061616,108.1819348363753,103.59451433451368
2022-03-01,103.3896861272992,102.02736581113795,105.32703654778736,103.77120531351606,114.34433837061616,108.1819348363753,103.55752568780144
2022-03-02,103.1350302271064,101.93654804977784,105.3563506565071,103.77690574802403,114.5204547868828,108.26112578199384,103.55248922872045
2022-03-03,103.1652661111498,101.83363828869558,105.4308072261768,103.70626084709072,114.63756039894412,108.35182474748186,103.48943727323874
2022-03-04,103.17111429701602,101.79761145869372,105.5386042638911,103.65077667183304,114.8234375535008,108.46672598611732,103.50919910509496
2022-03-07,103.1607751733213,101.65804701747668,105.68796334904692,103.63724106159384,114.93176115014477,108.60977089268044,103.53830167585376
2022-03-08,103.16074425057369,101.4880754260506,105.7417477565981,103.60738738978938,114.93750805572913,108.61928627174537,103.56394525039168
2022-03-09,103.12761479709296,101.3251822481742,105.7440384268951,103.59245836684818,114.81078165947712,108.66891017989188,103.580143798385
2022-03-10,103.17366312800873,101.1820555276988,105.7072246574622,103.56464679337378,114.90967596311366,108.64776412786,103.51443101183496
2022-03-11,103.14622595345702,101.2538223411796,105.70999520627238,103.58591599549032,115.06297389759052,108.63500817936972,103.58984388084956
2022-03-14,103.16374741330333,101.22286576108716,105.67818791667789,103.58047890734898,115.11951965524284,108.58870163167072,103.67703450478314
2022-03-15,103.19521657365635,101.21931866897388,105.71120987526872,103.49850081858104,115.00417099133443,108.57909449310444,103.7425969670297
2022-03-16,103.12510887811976,101.19519639447851,105.72722824644872,103.46007769740076,114.98710016067432,108.56336277458058,103.65040679685642
2022-03-17,103.03325837307548,101.36344461042796,105.76019755143686,103.3679392256919,114.94849178591376,108.7091663733094,103.68594804100356
2022-03-18,103.01225392482824,101.31215565003652,105.70870846604396,103.3564258601494,114.92598000869584,108.66477766196148,103.69145604254297
2022-03-21,102.97950567554965,101.16907345256978,105.70870846604396,103.44707743898287,114.95756131417394,108.63951734801762,103.71101461601778
2022-03-22,102.9542466880962,101.14001442557226,106.0161771221114,103.50033552401683,114.96493259135684,108.61353997007164,103.6347729025166
2022-03-23,103.00565084700897,101.20249914721369,106.09707833528464,103.54871585163006,114.9404351775369,108.60948183307576,103.67731086726933
2022-03-24,102.93211761516956,101.18557003255988,106.0624879265814,103.5533181964109,114.86066611528696,108.55141796706812,103.6748681875736
2022-03-25,102.91609763513269,101.2634480169839,106.22275621181532,103.5933088898356,114.78256867700875,108.58043127977494,103.69539288992222
2022-03-28,102.91074310982336,101.31288990007718,106.2061080054739,103.51804697758284,114.74711111175392,108.48451117019697,103.69083488170084
2022-03-29,102.88372257421668,101.30826647899134,106.21035050766608,103.51922340513752,114.70030477048164,108.48430793032551,103.699369713575
2022-03-30,102.8967038026785,101.31971859507333,106.17887852792698,103.66961419971013,114.71060566108638,108.53145682816796,103.72961348690552
2022-03-31,102.9118748018444,101.28877339734854,106.16622292582396,103.70149894745568,114.69861876747862,108.62301250458276,103.64913858194986
2022-04-01,102.88354421866327,101.29045285960908,106.25566919272777,103.610489483058,114.68991091515454,108.62301250458276,103.64389074526092
2022-04-04,102.94712034681612,101.27050970077552,106.26750582975843,103.61398578300556,114.69144559014424,108.6178511491892,103.64389074526092
2022-04-05,102.96920138473956,101.42859229815228,106.19594352655172,103.6249405417402,114.7210298754854,108.61971677966456,103.64389074526092
2022-04-06,102.95819238638356,101.47436185137649,106.15035910912188,103.561577175245,114.729137579501,108.621746071924,103.66199270763798
2022-04-07,103.03442246342236,101.5565212347701,106.1018453242915,103.55550642768326,114.71263741399606,108.7446402367906,103.6643233555667
2022-04-08,103.02566495045838,101.69116269299457,106.06764816293123,103.40843232721112,114.77026010334107,109.29656099966124,103.64451888311493
2022-04-11,103.05048695909802,101.82340641492014,106.04052159837968,103.37015626609268,114.79819048610312,109.21452826123334,103.63315260188595
2022-04-12,103.13519390504123,101.78858673568423,106.06201865566388,103.41901810659591,114.79169966352192,109.30141221876588,103.6583764201574
2022-04-13,103.24806727377664,101.84758128973364,106.11530852321556,103.44434896636432,114.78042529046392,109.47519366589448,103.69287455817182
2022-04-14,103.21101202156112,101.67657581821798,106.11530852321556,103.35791581640372,114.94229874155243,109.47519366589448,103.78570157200475
2022-04-18,103.27434024554516,101.67657581821798,106.11427965872804,103.39251185855127,115.1485257840966,109.45219720777742,103.90101952227052
2022-04-19,103.23330530061084,101.62018337450014,106.12012209185092,103.42447824581808,115.09843686098073,109.43174105219298,103.98058561167464
2022-04-20,103.27418043278983,101.68739964717426,106.11558680854264,103.4085606580079,115.05738173255592,109.4094655393709,103.96242932711093
2022-04-21,103.2747735226846,101.61551210955533,106.12782465648208,103.37497164004849,115.05738173255592,109.42525564598964,103.96271187098564
2022-04-22,103.17681433195152,101.57763861174163,106.29909029919256,103.31943908800687,115.01785852646228,109.4607223015046,103.94834933798052
2022-04-25,103.23285924789612,101.72710604237132,106.27776049571422,103.36606311280502,114.98411162595026,109.41381163071556,104.05149799872896
2022-04-26,103.37883358609892,101.7702830078021,106.28080995581776,103.38414440671902,114.90739907637794,109.35601015522154,103.99958470551236
2022-04-27,103.3147852897104,101.771390551672,106.23896978206662,103.39382712880068,114.80122151486567,109.41962404407604,103.95721669699816
2022-04-28,103.46309647283104,101.56591224172756,106.20781631076656,103.37254074321017,114.74518694651094,109.47122686464806,103.95437048764148
2022-04-29,103.3584093345929,101.39571753553112,106.28271287270022,103.37804267752855,114.65901661276888,109.57219542191716,103.9443237557952
2022-05-02,103.44698219037902,101.3221337487447,106.27091141195524,103.34433167070172,114.69514313902114,109.57219542191716,103.9443237557952
2022-05-03,103.44766994613964,101.27428609034637,106.24527553930248,103.34341235816888,114.63375736143362,109.5705141274364,103.9443237557952
2022-05-04,103.51918749415418,101.30650152100748,106.19347296434054,103.32366564715484,114.46531676202358,109.91618444774625,103.9443237557952
2022-05-05,103.44954959274509,101.23433699153112,106.20518067964515,103.33241925592829,114.68298759153636,111.96063225206548,103.98401409249928
2022-05-06,103.40530181353624,101.04914356736194,106.26852993209172,103.09695012745703,114.77024653987122,111.930759292738,104.00588807214211
2022-05-09,103.49900922111286,101.01428105876953,106.27834238953204,103.07256783030982,114.71951893299396,112.01833288605955,104.03617068786208
2022-05-10,103.40985672989515,101.151549526767,106.2361978293552,103.10482899303396,114.66301681369416,111.95591419719486,104.05746731212568
2022-05-11,103.3938474804745,101.24994440636785,106.29374883650596,103.14749747778188,114.7290984173358,112.00607575114633,104.043869234968
2022-05-12,103.37543208235766,101.40849338105896,106.33444719796104,103.20231933135042,114.79415126791986,111.98094454866734,104.10427034590906
2022-05-13,103.36773979901372,101.33155516603529,106.41367156134224,103.12036006031772,114.85528912283274,111.9600316832472,104.15747847141954
2022-05-16,103.42883112027496,101.28819891946137,106.41998955141328,103.12183611653106,114.70469636165626,111.9600316832472,104.2103893347916
2022-05-17,103.3495976617744,101.09529265889232,106.36331050248988,103.07085994732284,114.6976088059268,111.95738264097264,104.22703656250668
2022-05-18,103.41263295892183,101.0443334045052,106.36310655348082,103.19198486201908,114.6594176744084,111.99931756547996,104.1492721600445
2022-05-19,103.47878486830312,101.04960755512312,106.35574586136754,103.1443663087874,114.5970698995743,111.9783232693932,104.15508483604611
2022-05-20,103.5505799877226,101.09786877081748,106.26351346719198,103.26656931677898,114.58683412518133,112.01569141686318,104.21644981365404
2022-05-23,103.59949663264044,101.06119426201629,106.26351346719198,103.32932278578735,114.56449823630004,112.03353014831735,104.25859028100407
2022-05-24,103.6764311101449,101.10366718616662,106.21785495590797,103.33342622739124,114.81717783040864,112.02442228145728,104.1868132107363
2022-05-25,103.70546129256677,101.09179639835612,106.23098049159958,103.29708842270476,114.8334633683372,111.993170110726,104.1638341052876
2022-05-26,103.78729646362017,101.10531225137078,106.08633874757128,103.24372751993252,114.7404182454622,111.95161683039882,104.26634293799002
2022-05-27,103.82210304769706,101.12171735566716,106.12407451558754,103.3013489828279,114.70190414380292,112.04692836108325,104.2378459316365
2022-05-31,103.79734006800038,101.0130449448196,106.13341515166496,103.3050904252179,114.8148946235192,112.03167508555585,104.25136449987028
2022-06-01,103.81154890133256,100.96607345833972,106.14333552305078,103.33503675070088,114.92493775177248,112.04209844390984,104.30442876250456
2022-06-02,103.86586767714314,100.8983863692882,106.17568620058287,103.31169670452698,114.92420302268182,112.04051409491088,104.24736947229148
2022-06-03,103.8937608441621,100.85440477752871,106.14037411174144,103.3269100799679,114.9259204859072,112.138822995989,104.24736947229148
2022-06-06,103.90784732564062,100.83171532693352,106.12793458302195,103.32888811338898,114.93533537904814,112.15632918181912,104.216241363775
2022-06-07,103.9942405448989,100.84424994478456,106.14574504223,103.24547060405992,115.06804760346216,112.10951533382176,104.24198593741218
2022-06-08,103.99775964247242,100.80075877231428,106.10642620915462,103.19169211856176,115.10936059051112,112.13389324050634,104.25278648500766
2022-06-09,104.0906936644717,100.67021339943796,106.12451271659758,103.08694545740728,114.86077427316866,112.13603928514632,104.22767559819344
2022-06-10,104.0212986910268,100.5543790179156,106.00435657453768,103.0465193643535,114.8685661122612,112.14382505643007,104.25152086587433
2022-06-13,104.26734470881873,100.441422707915,105.9025147419453,103.04742051357668,115.01049140694352,112.3366333484436,104.25290012072357
2022-06-14,104.33502308897611,100.35028523066308,105.80951816896366,103.03696526598227,114.94710930106282,112.32454831776604,104.22255894992168
2022-06-15,104.49735562229051,100.4724775056648,105.87051440793758,103.03301826883056,114.97213994013534,112.3382716274659,104.2214721106677
2022-06-16,104.49200822486536,100.51808948996946,105.7429215544574,103.10423344218664,114.97213994013534,112.32616252413408,104.2251938101802
2022-06-17,104.46001694227884,100.63472983741195,105.84477476823896,103.11459145540454,115.01329693101354,112.19769667552512,104.21533067729985
2022-06-21,104.36688826872332,100.6332693136056,105.82244650540798,103.11459145540454,115.03383425313218,112.15449248735952,104.19472813697976
2022-06-22,104.39640681333763,100.67965676884184,105.83443939480664,103.08967501562958,115.01742433687056,112.12948693603964,104.2211872286532
2022-06-23,104.42430773553436,100.8040527922065,105.8486947174532,103.08028078397832,114.97795430744348,112.1112853597572,104.18999318625345
2022-06-24,104.4895339654208,100.83814618342424,105.81860366336096,103.07390268669418,115.1533251439977,112.13586195276308,104.24454311050371
2022-06-27,104.478347545419,100.77419200337351,105.83480273133333,103.07390268669418,115.19784870755907,112.13824417483212,104.19685505540508
2022-06-28,104.47592733809898,100.7000177729987,105.8376191283266,103.03534925581543,115.38850716765812,112.1574477248827,104.24463971230942
2022-06-29,104.58481770468536,100.73861677882492,105.83038293549475,103.04853794850834,115.34867867348412,112.12597148122455,104.2737888028738
2022-06-30,104.7769769058612,100.8559740116866,105.80162712882505,103.04874569651588,115.36656819376287,112.09421351563782,104.27113494682858
2022-07-01,104.88217452426424,100.99643495300688,105.7979718742626,103.05576930990428,115.32804929982814,112.0545120053346,104.3199336607735
2022-07-05,104.94909207876844,100.99452553068812,105.84218695274006,103.07650804016272,115.27208699747808,112.0186724100912,104.27960170888728
2022-07-06,105.00696959090496,101.00219553423663,105.80420928028164,103.07262121033902,115.33724150142427,111.9735934561856,104.30692071750131
2022-07-07,105.10942005486504,100.96757779704636,105.8314791297481,103.0927437808269,115.35607715056608,112.0194012288562,104.3262687762529
2022-07-08,105.09365687591996,100.87768167005191,105.71829642047372,103.1057886601202,115.3312331668577,112.01473139897502,104.33261430139328
2022-07-11,105.23295375876609,100.90652350051695,105.70431287430786,103.139812516617,115.47218951802512,112.022280718371,104.33261430139328
2022-07-12,105.27121654360796,100.99050896487196,105.71017969873186,103.15290859497016,115.39569398704528,111.9353128393144,104.44806346877417
2022-07-13,105.30544938455392,100.94652227428922,105.64404225244246,103.16264747462068,115.39389499421138,111.85326143626222,104.45522034969952
2022-07-14,105.531911803082,100.87959231387272,105.60931361740622,103.23535273437744,115.37364092076324,111.9267991367577,104.4091331688538
2022-07-15,105.60664768292992,100.89921681006994,105.72889170562604,103.17648757354335,115.31533529019188,111.94292233891528,104.42984303869817
2022-07-18,105.64828741584472,100.88637076157852,105.68975129385584,103.1511849652942,115.3589059165993,112.07063850100224,104.42984303869817
2022-07-19,105.67341418844624,100.83880952053738,105.68927950539046,103.15251371829235,115.32939739191504,112.06500232598351,104.44719928608131
2022-07-20,105.7394436753062,100.80414659691952,105.70182760021515,103.18877210506432,115.18752595138476,112.05921323381295,104.46783655007434
2022-07-21,105.9359082779303,100.82405026306569,105.7381013711514,103.2069560921165,115.24064780385422,112.06499427824772,104.46372322727817
2022-07-22,106.027837586319,100.93958876272612,105.69901124849096,103.20951165085675,115.1273904184448,112.06892858396093,104.4577213301605
2022-07-25,106.06476359579511,100.99522033372313,105.72224345886828,103.17264712409252,115.08512794932982,112.09669944729978,104.45183745552823
2022-07-26,106.11289210314116,101.06904182228224,105.70766846241416,103.13796586799306,115.26285024955423,112.07356497273496,104.47970866171624
2022-07-27,106.07539614737304,101.0570981499791,105.69739263237328,103.09492208273392,115.16484536110332,112.11572986163654,104.4698612253386
2022-07-28,106.05300614578336,101.0573041556221,105.80323222328416,103.01702069942496,115.08074824364492,112.04692761743593,104.50438618289158
2022-07-29,106.03078021089505,101.05380153793718,105.73878954118692,102.9943803910394,115.06344630870626,112.059142703186,104.55799500919645
2022-08-01,106.10865931986406,101.07062731366372,105.73292833316398,102.9729588835116,115.09309917343928,112.02880701624969,104.60550216967464
2022-08-02,106.12712685096464,101.06893590470634,105.64050325017156,103.06510265808872,115.09551281989305,112.04123776278638,104.64748887593385
2022-08-03,106.17273949547388,101.045061857744,105.64909066731909,103.09502239801212,115.10107974980608,112.10631508214392,104.79534144222607
2022-08-04,106.12784158111025,101.08962370192305,105.64911663466638,103.05235903467523,115.08732599266922,112.0379847105942,104.78876823770284
2022-08-05,106.0456787966709,101.07001203544826,105.612723772214,103.06912154562713,115.0682067665169,112.12292793083908,104.81706681364078
2022-08-08,106.1102207411922,101.0688752116048,105.62662895415193,103.07739558177298,115.04759252702112,112.11673415696217,104.83118570416774
2022-08-09,106.099762223219,101.08188472987536,105.53372617092649,103.04660731589404,115.05695744419327,112.11673415696217,104.705495031764
2022-08-10,106.0718540990625,101.08320913817867,105.55661458450764,103.00950175094754,115.06134835046602,112.08761078575648,104.6520198608011
2022-08-11,106.0142138690159,101.12247915934812,105.52825055247696,102.99613632416676,115.0375785118852,112.0258050707504,104.62135424398107
2022-08-12,106.0185176679188,101.1470336728413,105.54213292991484,103.0122081207976,115.0710770479478,112.03319271827124,104.61819487896152
2022-08-15,106.0036370769008,101.06902135974732,105.55306799560992,103.0122081207976,115.07240856825392,112.03319271827124,104.70665386251969
2022-08-16,106.03610008579328,101.1102034622785,105.546075488443,102.98660051767592,115.09885234787696,112.02895666639058,104.75189498627545
2022-08-17,106.05015415637882,101.24833229308769,105.51941224985616,103.0424873046634,115.06441467714468,112.04713851827556,104.74688369724178
2022-08-18,106.06149181697246,101.31219653584078,105.49684816476328,103.09587280532908,115.03501016493772,112.0234004989898,104.75396248746624
2022-08-19,106.062982463838,101.40507239363868,105.41984635984107,103.12719773725216,114.99638092646283,112.09456048567412,104.76193943890009
2022-08-22,106.1106118634429,101.49618126169852,105.43478900895924,103.18367590243729,114.9991850738092,112.07587312410244,104.72948512693816
2022-08-23,106.06453065566468,101.53622857916815,105.46187880180116,103.13203040335416,114.99643675000809,112.06692690725345,104.70895518210584
2022-08-24,105.98507081882612,101.62175257285584,105.4557489248516,103.14431194756848,114.9830907000004,112.05399191995902,104.70469947609364
2022-08-25,106.121392168286,101.57095772653688,105.45978929221394,103.017216523114,114.97347204535144,112.02833354084927,104.69080863997442
2022-08-26,106.20966698660934,101.7315226209472,105.43602029590316,103.0079737779794,115.04367726160174,112.06380495988834,104.69544992879112
2022-08-29,106.10413055610935,101.89348118875448,105.4394307910925,102.99781437393634,115.00711749828412,112.06889445248736,104.738712409858
2022-08-30,106.19534202057513,101.9479081738636,105.40994774318064,102.9379142282222,115.02898602229985,112.04998900372682,104.72355335549264
2022-08-31,106.09923142307682,101.97039738292824,105.40947237016653,102.84564759600518,115.02796019455523,112.04998900372682,104.77501032198646
2022-09-01,106.108443878689,101.98121815861528,105.42631426031411,102.84638528002816,115.08314790418646,112.05408919738736,104.75448178704984
2022-09-02,106.19788474046136,101.92745213634052,105.43030111334816,102.86805409121324,115.08448528464534,112.13488330321856,104.76936488933552
2022-09-06,106.08850527947004,102.03933603216628,105.50499713290466,102.97062850288394,114.98373495099956,112.15449256078244,104.7606927606477
2022-09-07,106.16527804470586,102.0525543521142,105.4882778480301,102.94238861481496,114.98373495099956,112.14339764982924,104.77944743260755
2022-09-08,106.14251793454574,102.14696504585808,105.45773952846172,103.06832567604508,114.97675619538374,112.13542438273028,104.74933218608196
2022-09-09,106.14199133111076,102.1579005857942,105.40211043692612,103.0301527755153,115.04640814663122,112.1301242217408,104.75996816551536
2022-09-12,106.11040148148494,102.15910509198018,105.4001948496842,102.9688998833997,114.96380563679328,112.16952023088392,104.75996816551536
2022-09-13,106.02731122884126,102.1906404234252,105.63934860486864,102.9785356647226,114.9408565018117,112.10923264405947,104.74248608091332
2022-09-14,106.0124939815751,102.21376532551234,105.62759412648258,102.93492079332106,114.89458302563082,112.15789936348624,104.74799059006456
2022-09-15,106.02122041115572,102.24276798523184,105.56462450905288,102.95841501093336,114.8874891725202,112.14282438937512,104.72134058057148
2022-09-16,106.05465447071988,102.25042182798788,105.57072264441796,102.95841501093336,114.9089716484824,112.20985881656368,104.69864296642712
2022-09-19,106.028797202683,102.29150154859316,105.57821236821712,102.95841501093336,114.88266210038466,112.23223721776507,104.69908315420793
2022-09-20,105.99402821456368,102.32605867584994,105.61085451677356,103.05690700356452,114.89843074018324,112.26246962094646,104.7032904033142
2022-09-21,105.98716660575803,102.36191506751958,105.59776856247969,103.1515343307432,114.87317404160336,112.27876691806358,104.71146756006723
2022-09-22,105.78153695209188,102.41446712683108,105.73606858104436,103.26849126665448,114.98680569861864,112.46715559149942,104.67188467696812
2022-09-23,105.82494303212316,102.45351632902188,105.84945331993872,103.35000605093704,114.98828872590232,112.49422037459831,104.6887414267103
2022-09-26,105.6085708390588,102.57369413647557,105.9170473766698,103.46853486116778,114.95795417272876,112.45519613171976,104.70078468821735
2022-09-27,105.64132823082667,102.6706395217465,105.948012773692,103.42543653067808,115.0396815759834,112.43768948623946,104.6735898833671
2022-09-28,105.76917708153732,102.61933147159004,106.03426328131764,103.2292085514439,114.99959489775937,112.44160457071747,104.69626437040144
2022-09-29,105.63634867406697,102.58126443072751,106.01236794351054,103.30579021182594,115.05009973443134,112.4796769269255,104.74342179127778
2022-09-30,105.58705693844716,102.65295346752087,106.0483457580699,103.177598034316,115.07894664846444,112.43488112571586,104.80925759621948
2022-10-03,105.74602938468894,102.8755958726852,106.03617752868472,103.0089608003618,115.06600173825376,112.41561756855,104.80925759621948
2022-10-04,105.72927215128752,102.90420010814027,106.02687873821084,103.00125618196454,115.08650436661132,112.37904990003942,104.80925759621948
2022-10-05,105.59301453737362,102.86378869240733,106.06678428691812,103.02010079622626,115.07955649055606,112.37904990003942,104.80925759621948
2022-10-06,105.53796659505056,102.969531252664,106.1274119722874,103.12764105729929,115.0817495672232,112.3727054763766,104.80925759621948
2022-10-07,105.48534470360542,102.9816217139682,106.11607419042588,103.06525625671507,115.04687560422111,112.41573971523948,104.80925759621948
2022-10-11,105.4221923945702,103.04046013592472,106.1505335231432,103.06525625671507,115.04583387405044,112.54371935311585,104.83712970981844
2022-10-12,105.41321186109356,103.12667072696976,106.17734443698654,103.09658661998628,115.04583387405044,112.60590323488836,104.81580548236158
2022-10-13,105.2907964912008,103.16408866716758,106.32744826390822,103.09719363631496,115.06110217467406,112.55179711578636,104.82866620913482
2022-10-14,105.26163994205557,103.17693434454898,106.46702957464616,103.1725749131002,115.0649320559736,112.62554936152776,104.80522161949462
2022-10-17,105.3067932215534,103.19816255423962,106.50933106895684,103.30719697726788,115.05445938568594,112.71199550582128,104.7961633621674
2022-10-18,105.32553943685194,103.2307271577219,106.53200955076684,103.20828266349288,115.09336551545243,112.69965410279003,104.80768767327508
